Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13884,"invoice_url":null,"invoice_id":"TMS00138845","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:35.013Z","updated_at":"2023-03-27T05:47:35.013Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138845&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg0NSJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI2MjdmZDJmYzg1Y2Y0MDc3MTQiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJJcm1hX0xlZ3JvczM5QGdtYWlsLmNvbSIsImNvbnRhY3QiOiIiLCJuYW1lIjoiQWJyYWhhbSJ9LCJpYXQiOjE2Nzk4OTYwNTUsImV4cCI6MTY3OTg5Nzg1NX0.ZW5IMzRJ2nCXw1LwwLhO8V7s9WNn0yzxEwgqOtGbXE0","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952627fd2fc85cf407714","user_id":"","contact":"","name":"Abraham","email":"Irma_Legros39@gmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13883,"invoice_url":null,"invoice_id":"TMS00138831","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:34.854Z","updated_at":"2023-03-27T05:47:34.854Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138831&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODgzMSJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI1NTdmZDJmYzg1Y2Y0MDcyYjciLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJMYWNleS5PQ29ubmVsbDIyQHlhaG9vLmNvbSIsImNvbnRhY3QiOiIiLCJuYW1lIjoiQWxleGlzIn0sImlhdCI6MTY3OTg5NjA1NCwiZXhwIjoxNjc5ODk3ODU0fQ.aU7VBxjiZbfbLYrAv93IYqj_URrHGlHXUvIvGzxS6zo","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952557fd2fc85cf4072b7","user_id":"","contact":"","name":"Alexis","email":"Lacey.OConnell22@yahoo.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13885,"invoice_url":null,"invoice_id":"TMS00138859","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:35.420Z","updated_at":"2023-03-27T05:47:35.420Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138859&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg1OSJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI1MjdmZDJmYzg1Y2Y0MDcyNjUiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJKZXJvbXkwQHlhaG9vLmNvbSIsImNvbnRhY3QiOiIiLCJuYW1lIjoiSnVuZSJ9LCJpYXQiOjE2Nzk4OTYwNTUsImV4cCI6MTY3OTg5Nzg1NX0.nSQd2AtvKN63MHzj24IUb3Eon2lFW-UVcVilYlKl0CY","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952527fd2fc85cf407265","user_id":"","contact":"","name":"June","email":"Jeromy0@yahoo.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13886,"invoice_url":null,"invoice_id":"TMS00138868","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:36.005Z","updated_at":"2023-03-27T05:47:36.005Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138868&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg2OCJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NGRhODE5ODZiNjhiYTYyNTFiOTIiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJKYWNpbnRoZV9SYXRrZTk5QGhvdG1haWwuY29tIiwiY29udGFjdCI6IiIsIm5hbWUiOiJUZXJyZW5jZSJ9LCJpYXQiOjE2Nzk4OTYwNTYsImV4cCI6MTY3OTg5Nzg1Nn0.t568rNSlRAhzsWa1NtTnO5rD6Ulto2fVQblaLeoXQ8M","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"64194da81986b68ba6251b92","user_id":"","contact":"","name":"Terrence","email":"Jacinthe_Ratke99@hotmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13887,"invoice_url":null,"invoice_id":"TMS00138873","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:36.104Z","updated_at":"2023-03-27T05:47:36.104Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138873&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg3MyJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI2NTdmZDJmYzg1Y2Y0MDc5OWQiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJMb3ljZV9NYW5uNjRAaG90bWFpbC5jb20iLCJjb250YWN0IjoiIiwibmFtZSI6IkFsZXhhIn0sImlhdCI6MTY3OTg5NjA1NiwiZXhwIjoxNjc5ODk3ODU2fQ.7P8OQDb6-ehUZ2MHclRyJt3fAMKEgutcSbhl3uwpuew","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952657fd2fc85cf40799d","user_id":"","contact":"","name":"Alexa","email":"Loyce_Mann64@hotmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13888,"invoice_url":null,"invoice_id":"TMS00138881","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:36.238Z","updated_at":"2023-03-27T05:47:36.238Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138881&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg4MSJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI1YzdmZDJmYzg1Y2Y0MDczNDgiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJTb2ZpYS5TY2hpbGxlckBob3RtYWlsLmNvbSIsImNvbnRhY3QiOiIiLCJuYW1lIjoiU2hheW5lIn0sImlhdCI6MTY3OTg5NjA1NiwiZXhwIjoxNjc5ODk3ODU2fQ.WBHuF-fhWnMpjN9YqKHNRZTC-t7AD8Z3Vm4OWsfJjSo","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"6419525c7fd2fc85cf407348","user_id":"","contact":"","name":"Shayne","email":"Sofia.Schiller@hotmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13889,"invoice_url":null,"invoice_id":"TMS00138896","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:36.639Z","updated_at":"2023-03-27T05:47:36.639Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138896&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODg5NiJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI2MjdmZDJmYzg1Y2Y0MDc3M2YiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJQcmluY2UuV2lsbEBnbWFpbC5jb20iLCJjb250YWN0IjoiIiwibmFtZSI6Ik1ha2VuemllIn0sImlhdCI6MTY3OTg5NjA1NiwiZXhwIjoxNjc5ODk3ODU2fQ.5dfbzOLIb2V7o23V-xva74GFbDOJ86w2zokXZsRjZ0c","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952627fd2fc85cf40773f","user_id":"","contact":"","name":"Makenzie","email":"Prince.Will@gmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13890,"invoice_url":null,"invoice_id":"TMS00138909","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:36.677Z","updated_at":"2023-03-27T05:47:36.677Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138909&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODkwOSJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI1NTdmZDJmYzg1Y2Y0MDcyZDIiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJNYXJpYW5vMjhAeWFob28uY29tIiwiY29udGFjdCI6IiIsIm5hbWUiOiJFZGdhcmRvIn0sImlhdCI6MTY3OTg5NjA1NiwiZXhwIjoxNjc5ODk3ODU2fQ.ydxmOVsMMLmb7QGZeG4yhAWEZxCiE76TKtIzokSDgTA","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952557fd2fc85cf4072d2","user_id":"","contact":"","name":"Edgardo","email":"Mariano28@yahoo.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13892,"invoice_url":null,"invoice_id":"TMS00138922","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:37.401Z","updated_at":"2023-03-27T05:47:37.401Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138922&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODkyMiJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NGRhODE5ODZiNjhiYTYyNTFiYWMiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJPZGE2MUBob3RtYWlsLmNvbSIsImNvbnRhY3QiOiIiLCJuYW1lIjoiQ2FsZSJ9LCJpYXQiOjE2Nzk4OTYwNTcsImV4cCI6MTY3OTg5Nzg1N30.tTRHBm5HEMrwXMMIYSW_qzPLhGawJNL8W26cSRp5VRY","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"64194da81986b68ba6251bac","user_id":"","contact":"","name":"Cale","email":"Oda61@hotmail.com"}}}
Login Success API Response: {"status_code":201,"message":null,"payload":null,"error":[],"data":{"order_info":{"id":13893,"invoice_url":null,"invoice_id":"TMS00138936","items":[{"platform":"k12","title":"১০ম শ্রেণি - অনলাইন ব্যাচ ২০২৩","sqr_img":"https://cdn.10minuteschool.com/images/k-12-courses/ob23_class_10_sqr.jpg","catalog_product_id":"10091","content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","plan_details":{"id":140,"platform":"k12","name":"12M Jan-Dec","sku_name":"12Mash SKU","secondary_name":"মাসিক ভিত্তিতে 1মাসের ফি পরিশোধ Jan-Dec","payment_start_at":"2023-01-01T17:59:59.000Z","payment_end_at":"2023-06-01T13:21:47.000Z","content_access_type":"range","content_access_value":2,"content_available_start_at":"2023-01-01T18:00:00.000Z","content_available_end_at":"2023-12-31T17:59:59.000Z","description":"Feb 2023 Month Fee"},"meta":{"content_id":"142"},"catalog_sku_id":"249822","product_type":"regular","exit_url":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","actual_price":10000,"vat":0,"default_discount":0,"promo_code":"","promo_discount":0,"final_price":10000,"enrolment_status":"pending"}],"cart_id":null,"sub_total":10000,"order_total_vat":476,"created_at":"2023-03-27T05:47:37.722Z","updated_at":"2023-03-27T05:47:37.722Z","payment_method":null,"promo_code":"","total_promo_discount":0,"total_default_discount":0,"order_total_price":10000,"status":"created","payment_urls":{"billing":"https://stage-billing.10minuteschool.net/v1/payment?invoice_id=TMS00138936&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmRlcl9pbmZvIjp7Imludm9pY2VfaWQiOiJUTVMwMDEzODkzNiJ9LCJ1c2VyX2luZm8iOnsiaWQiOiI2NDE5NTI1MjdmZDJmYzg1Y2Y0MDcyNTkiLCJ1c2VyX2lkIjoiIiwiZW1haWwiOiJCcmFkbGV5X01ldHoyMEBnbWFpbC5jb20iLCJjb250YWN0IjoiIiwibmFtZSI6Ik9yYSJ9LCJpYXQiOjE2Nzk4OTYwNTcsImV4cCI6MTY3OTg5Nzg1N30.8MmqHQT9gPDCX_xywyApnjJRKcO0DcMq9BwDzAMArnQ","exit":"https://stage.10minuteschool.net/bn/programs/142/ob23-class-10","gplay":"https://stage.10minuteschool.net/?pg=gplay","ios":"https://stage.10minuteschool.net/?pg=ios","home":"https://stage.10minuteschool.net"},"meta":null,"sales_attribution":{"meta_attribute":{"corporate":{"type":"bkash","timestamp":"2023-03-16T07:38:34.716Z"},"platform":"WEB"}},"source":null},"user_info":{"id":"641952527fd2fc85cf407259","user_id":"","contact":"","name":"Ora","email":"Bradley_Metz20@gmail.com"}}}
